"CnBio_ID","CnBio_Age","CnBio_Ethnicity","CnBio_Gender","CnPrAl_Date_graduated","CnMem_1_01_Date_Joined","Days_to_membership","CnPrAl_Degree","Degree_level","CnPrAlAttrCat_1_01_Description","CnPrAlAttrCat_1_02_Description","CnPrBs_Industry","CnAdrPrf_City","CnAdrPrf_County","CnAdrPrf_State","CnAdrPrf_ContryLongDscription","CnSmryEdu_Total_Educations","CnMem_1_01_Consecutive_Years","CnMem_1_01_Standing","CnMem_1_01_Total_Years","CnMem_1_01_Last_Dropped_Date","CnMem_1_01_Cur_Expires_on","Type_membership","CnMem_1_01_AtrCat_1_01_Description","CnGf_1_01_Fnds_1_01_Description","CnGf_1_01_Apls_1_01_Ap_Description","CnGf_1_01_Pks_1_01_Package_ID","CnGf_1_01_Pks_1_01_Description","CnGf_1_01_Pks_1_01_Description.1","Membership_desc","Gdate","Gmonth","Gyear","Mdate","Mmonth","Myear","degree_full","stateF","state","Ethnicity","Age","one","Same_day","Same_classroom_same_day","surv","dtm","cens","group","GraduationPeriod","time","Gender","Same_city_members","Same_degree_year_members"
200618622,33,"White or Caucasian","Male","12/1/2005","6/19/2006",200,"BS in Public Admin","Bachelors","ELLER-School of Public Administration & Policy",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"10/1/2007","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2005-12-01,"Spring",2005,2006-06-19,"06","2006","BS in Public Admin_ELLER-School of Public Administration & Policy","Arizona","Arizona","Caucasian",33,1,,,2006-06-19,200,1,"Dropped","Spring",200,"Male",11,0
200514826,35,"Hispanic/Latino","Female","5/1/2005","6/21/2006",416,"BS in Chemical Engineering","Bachelors","ENGR-College of Engineering",,"","Greenwell Springs","East Baton Rouge","LA","United States",1,7,"Active",9,"7/14/2008","8/31/2016","Annual","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2006-06-21,"06","2006","BS in Chemical Engineering_ENGR-College of Engineering","others","others","Hispanic",35,1,,,2006-06-21,416,1,"Active","Fall",416,"Female",0,0
2006661,32,"White or Caucasian","Female","5/1/2006","6/26/2006",56,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Seattle","King","WA","United States",1,0,"Dropped",4,"7/20/2010","","Dropped","","UAAA Memberships","","PreREOth","Pre-RE ""Other"" Categorization","SP12 Parent Grad Gift Campaign form2089","Paid",2006-05-01,"Fall",2006,2006-06-26,"06","2006","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",32,1,,,2006-06-26,56,1,"Dropped","Fall",56,"Female",0,2
200618034,32,"White or Caucasian","Female","12/1/2005","6/29/2006",210,"BA in Education","Bachelors","EDUC-College of Education",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"10/1/2007","","Dropped","","","","","","Grad Fest form returns (all semesters)","Bundled_offer",2005-12-01,"Spring",2005,2006-06-29,"06","2006","BA in Education_EDUC-College of Education","Arizona","Arizona","Caucasian",32,1,,,2006-06-29,210,1,"Dropped","Spring",210,"Female",12,0
200618272,33,"White or Caucasian","Female","8/1/2005","7/6/2006",339,"Bachelor of Science","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Portland","Multnomah","OR","United States",1,0,"Dropped",1,"10/1/2007","","Dropped","","UAAA Memberships","","ALUM_Mbr_SP06_AMC","SP06 - Alumnus Magazine Campaign","Grad Fest form returns (all semesters)","Bundled_offer",2005-08-01,"Fall",2005,2006-07-06,"07","2006","Bachelor of Science_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",33,1,,,2006-07-06,339,1,"Dropped","Fall",339,"Female",0,2
200515798,34,"White or Caucasian","Male","5/1/2005","7/26/2006",451,"BA in Education","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",7,"5/15/2014","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2006-07-26,"07","2006","BA in Education_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",34,1,,,2006-07-26,451,1,"Dropped","Fall",451,"Male",13,0
200514724,37,"White or Caucasian","Male","5/1/2005","8/1/2006",457,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,7,"Active",9,"11/7/2007","","Life","","UAAA Memberships","","ALUM_Mbr_SP06_AMC","SP06 - Alumnus Magazine Campaign","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2006-08-01,"08","2006","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",37,1,,,2006-08-01,457,1,"Active","Fall",457,"Male",14,10
200617967,33,"White or Caucasian","Female","5/1/2006","8/23/2006",114,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"11/7/2007","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2006-08-23,"08","2006","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",33,1,,,2006-08-23,114,1,"Dropped","Fall",114,"Female",15,3
200618578,33,"White or Caucasian","Male","5/1/2006","8/24/2006",115,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Issaquah","King","WA","United States",1,0,"Dropped",1,"11/7/2007","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2006-08-24,"08","2006","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",33,1,,,2006-08-24,115,1,"Dropped","Fall",115,"Male",0,4
200616425,36,"White or Caucasian","Female","5/1/2006","8/27/2006",118,"Bachelor of Science","Bachelors","CALS-College of Agriculture & Life Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"11/7/2007","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2006-08-27,"08","2006","Bachelor of Science_CALS-College of Agriculture & Life Sciences","Arizona","Arizona","Caucasian",36,1,,,2006-08-27,118,1,"Dropped","Fall",118,"Female",16,0
200518510,32,"White or Caucasian","Female","5/1/2005","8/31/2006",487,"Bachelor of Fine Arts","Bachelors","FA-College of Fine Arts - Dance",,"","Tallahassee","Leon","FL","United States",1,1,"Active",9,"9/15/2014","4/30/2016","Annual","MetroCats, New York City NY","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2006-08-31,"08","2006","Bachelor of Fine Arts_FA-College of Fine Arts - Dance","others","others","Caucasian",32,1,,,2006-08-31,487,1,"Active","Fall",487,"Female",0,0
200617173,33,"Hispanic/Latino","Male","5/1/2006","9/12/2006",134,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Union City","Alameda","CA","United States",2,0,"Dropped",1,"12/3/2007","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2006-09-12,"09","2006","BS in Business Admin_ELLER-Eller College of Management","California","California","Hispanic",33,1,,,2006-09-12,134,1,"Dropped","Fall",134,"Male",0,0
2006245,34,"White or Caucasian","Female","12/1/2005","9/16/2006",289,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Phoenix","Maricopa","AZ","United States",1,0,"Dropped",2,"10/16/2008","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","SP08 - Parent Campaign (GradSpec) <3007>","Paid",2005-12-01,"Spring",2005,2006-09-16,"09","2006","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",34,1,,,2006-09-16,289,1,"Dropped","Spring",289,"Female",5,11
200618655,33,"White or Caucasian","Male","5/1/2006","9/19/2006",141,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Livermore","Alameda","CA","United States",1,0,"Dropped",2,"10/16/2008","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2006-09-19,"09","2006","BS in Business Admin_ELLER-Eller College of Management","California","California","Caucasian",33,1,,,2006-09-19,141,1,"Dropped","Fall",141,"Male",0,1
200618412,33,"White or Caucasian","Male","12/1/2005","9/24/2006",297,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Santa Monica","Los Angeles","CA","United States",1,0,"Dropped",2,"10/16/2008","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2005-12-01,"Spring",2005,2006-09-24,"09","2006","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","California","California","Caucasian",33,1,,,2006-09-24,297,1,"Dropped","Spring",297,"Male",0,12
2006619,32,"White or Caucasian","Female","5/1/2006","9/25/2006",147,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Phoenix","Maricopa","AZ","United States",1,0,"Dropped",4,"5/16/2011","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","SP06 - Graduation Mailing","Paid",2006-05-01,"Fall",2006,2006-09-25,"09","2006","BS in Business Admin_ELLER-Eller College of Management","Arizona","Arizona","Caucasian",32,1,,,2006-09-25,147,1,"Dropped","Fall",147,"Female",6,2
200616808,33,"Hispanic/Latino","Female","12/1/2005","9/25/2006",298,"BS in Nursing","Bachelors","NURS-College of Nursing",,"","Phoenix","Maricopa","AZ","United States",1,1,"Active",9,"12/3/2007","8/31/2016","Annual","EastValleyCats, Phoenix AZ","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2005-12-01,"Spring",2005,2006-09-25,"09","2006","BS in Nursing_NURS-College of Nursing","Arizona","Arizona","Hispanic",33,1,,,2006-09-25,298,1,"Active","Spring",298,"Female",7,2
200616926,34,"White or Caucasian","Female","12/1/2005","10/9/2006",312,"Bachelor of Science","Bachelors","CALS-College of Agriculture & Life Sciences",,"","Chicago","Cook","IL","United States",1,0,"Dropped",1,"1/3/2008","","Dropped","","UAAA Memberships","","PreREOth","Pre-RE ""Other"" Categorization","Grad Fest form returns (all semesters)","Bundled_offer",2005-12-01,"Spring",2005,2006-10-09,"10","2006","Bachelor of Science_CALS-College of Agriculture & Life Sciences","others","others","Caucasian",34,1,,,2006-10-09,312,1,"Dropped","Spring",312,"Female",0,1
200615847,52,"White or Caucasian","Female","5/1/2006","10/12/2006",164,"Bachelor of Arts","Bachelors","HUM-College of Humanities",,"Education","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"1/3/2008","","Dropped","","UAAA Memberships","","ALUM_Mbr_Staff","Staff","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2006-10-12,"10","2006","Bachelor of Arts_HUM-College of Humanities","Arizona","Arizona","Caucasian",52,1,,,2006-10-12,164,1,"Dropped","Fall",164,"Female",17,0
200517940,33,"Hispanic/Latino","Male","5/1/2005","10/14/2006",531,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Cave Creek","Maricopa","AZ","United States",1,0,"Dropped",8,"1/15/2015","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2006-10-14,"10","2006","BS in Business Admin_ELLER-Eller College of Management","Arizona","Arizona","Hispanic",33,1,,,2006-10-14,531,1,"Dropped","Fall",531,"Male",0,12
200614310,46,"White or Caucasian","Female","5/1/2006","10/17/2006",169,"BA in Education","Bachelors","EDUC-College of Education",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",2,"11/15/2008","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2006-10-17,"10","2006","BA in Education_EDUC-College of Education","Arizona","Arizona","Caucasian",46,1,,,2006-10-17,169,1,"Dropped","Fall",169,"Female",18,0
200616123,63,"White or Caucasian","Female","5/1/2006","10/17/2006",169,"Master of Arts","Masters","SBS-School of Info Resources & Library Science",,"","Tucson","Pima","AZ","United States",1,1,"Active",9,"1/3/2008","10/11/2016","Annual","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2006-10-17,"10","2006","Master of Arts_SBS-School of Info Resources & Library Science","Arizona","Arizona","Caucasian",63,1,,,2006-10-17,169,1,"Active","Fall",169,"Female",19,0
200613510,31,"White or Caucasian","Male","5/1/2006","10/18/2006",170,"Bachelor of Science","Bachelors","CALS-College of Agriculture & Life Sciences",,"","Chicago","Cook","IL","United States",2,0,"Dropped",1,"1/3/2008","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2006-10-18,"10","2006","Bachelor of Science_CALS-College of Agriculture & Life Sciences","others","others","Caucasian",31,1,,,2006-10-18,170,1,"Dropped","Fall",170,"Male",1,1
2006250,32,"White or Caucasian","Male","5/1/2006","11/9/2006",192,"Bachelor of Science","Bachelors","CALS-Norton School of Family & Consumer Sciences",,"","San Diego","San Diego","CA","United States",1,0,"Dropped",1,"1/31/2008","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","SCI_College Circle/College of Science","Bundled_offer",2006-05-01,"Fall",2006,2006-11-09,"11","2006","Bachelor of Science_CALS-Norton School of Family & Consumer Sciences","California","California","Caucasian",32,1,,,2006-11-09,192,1,"Dropped","Fall",192,"Male",0,2
200616889,34,"White or Caucasian","Male","5/1/2006","11/17/2006",200,"Bachelor of Arts","Bachelors","HUM-College of Humanities",,"","Casper","Natrona","WY","United States",1,0,"Dropped",4,"11/15/2011","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2006-11-17,"11","2006","Bachelor of Arts_HUM-College of Humanities","others","others","Caucasian",34,1,,,2006-11-17,200,1,"Dropped","Fall",200,"Male",0,1
200617968,32,"White or Caucasian","Female","12/1/2005","11/20/2006",354,"Bachelor of Arts","Bachelors","HUM-College of Humanities",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",2,"12/15/2008","","Dropped","","UAAA Memberships","","PreREOth","Pre-RE ""Other"" Categorization","Grad Fest form returns (all semesters)","Bundled_offer",2005-12-01,"Spring",2005,2006-11-20,"11","2006","Bachelor of Arts_HUM-College of Humanities","Arizona","Arizona","Caucasian",32,1,,,2006-11-20,354,1,"Dropped","Spring",354,"Female",20,0
200618661,33,"","Male","8/1/2005","11/20/2006",476,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","San Francisco","San Francisco","CA","United States",1,0,"Dropped",1,"1/31/2008","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2005-08-01,"Fall",2005,2006-11-20,"11","2006","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","California","California","others",33,1,,,2006-11-20,476,1,"Dropped","Fall",476,"Male",1,13
200518584,32,"White or Caucasian","Female","5/1/2005","11/21/2006",569,"Bachelor of Arts","Bachelors","HUM-College of Humanities",,"","Tucson","Pima","AZ","United States",2,0,"Dropped",1,"1/31/2008","","Dropped","","UAAA Memberships","","PreREOth","Pre-RE ""Other"" Categorization","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2006-11-21,"11","2006","Bachelor of Arts_HUM-College of Humanities","Arizona","Arizona","Caucasian",32,1,,,2006-11-21,569,1,"Dropped","Fall",569,"Female",21,1
200517116,33,"Hispanic/Latino","Female","5/1/2005","11/27/2006",575,"BA in Education","Bachelors","EDUC-College of Education",,"","Colton","San Bernardino","CA","United States",1,0,"Dropped",1,"1/31/2008","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2006-11-27,"11","2006","BA in Education_EDUC-College of Education","California","California","Hispanic",33,1,,,2006-11-27,575,1,"Dropped","Fall",575,"Female",0,1
200518271,33,"White or Caucasian","Male","5/1/2005","11/27/2006",575,"Bachelor of Science","Bachelors","CALS-Norton School of Family & Consumer Sciences",,"","Encino","Los Angeles","CA","United States",1,0,"Active",9,"11/15/2011","10/31/2016","Annual","","UAAA Memberships","","PreREOth","Pre-RE ""Other"" Categorization","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2006-11-27,"11","2006","Bachelor of Science_CALS-Norton School of Family & Consumer Sciences","California","California","Caucasian",33,1,,,2006-11-27,575,1,"Active","Fall",575,"Male",0,4
200516785,33,"White or Caucasian","Female","5/1/2005","12/1/2006",579,"BA in Education","Bachelors","EDUC-College of Education",,"","Mesa","Maricopa","AZ","United States",1,0,"Dropped",3,"1/15/2010","","Dropped","","UAAA Memberships","","PreREOth","Pre-RE ""Other"" Categorization","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2006-12-01,"12","2006","BA in Education_EDUC-College of Education","Arizona","Arizona","Caucasian",33,1,,,2006-12-01,579,1,"Dropped","Fall",579,"Female",1,2
200617646,33,"White or Caucasian","Male","12/1/2005","12/6/2006",370,"BS in Aerospace Engineering","Bachelors","ENGR-College of Engineering",,"","Phoenix","Maricopa","AZ","United States",3,0,"Dropped",7,"1/15/2014","","Dropped","","UAAA Memberships","","PreREOth","Pre-RE ""Other"" Categorization","Grad Fest form returns (all semesters)","Bundled_offer",2005-12-01,"Spring",2005,2006-12-06,"12","2006","BS in Aerospace Engineering_ENGR-College of Engineering","Arizona","Arizona","Caucasian",33,1,,,2006-12-06,370,1,"Dropped","Spring",370,"Male",8,0
200613737,32,"White or Caucasian","Male","8/1/2006","12/14/2006",135,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Santa Monica","Los Angeles","CA","United States",1,0,"Dropped",1,"3/21/2008","","Dropped","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2006-08-01,"Fall",2006,2006-12-14,"12","2006","BS in Business Admin_ELLER-Eller College of Management","California","California","Caucasian",32,1,,,2006-12-14,135,1,"Dropped","Fall",135,"Male",1,3
200616109,45,"American Indian","Male","8/1/2005","12/21/2006",507,"Master of Business Administration","Masters","ELLER-Eller College of Management",,"","Tucson","Pima","AZ","United States",1,9,"Active",9,"","12/31/2016","Annual","","UAAA Memberships","","PreREOSU","Pre-RE Online Sign Ups","Grad Fest form returns (all semesters)","Bundled_offer",2005-08-01,"Fall",2005,2006-12-21,"12","2006","Master of Business Administration_ELLER-Eller College of Management","Arizona","Arizona","others",45,1,,,2006-12-21,507,1,"Active","Fall",507,"Male",22,1
