CnBio_ID,CnBio_Age,CnBio_Ethnicity,CnBio_Gender,CnPrAl_Date_graduated,CnMem_1_01_Date_Joined,Days_to_membership,CnPrAl_Degree,Degree_level,CnPrAlAttrCat_1_01_Description,CnPrAlAttrCat_1_02_Description,CnPrBs_Industry,CnAdrPrf_City,CnAdrPrf_County,CnAdrPrf_State,CnAdrPrf_ContryLongDscription,CnSmryEdu_Total_Educations,CnMem_1_01_Consecutive_Years,CnMem_1_01_Standing,CnMem_1_01_Total_Years,CnMem_1_01_Last_Dropped_Date,CnMem_1_01_Cur_Expires_on,Type_membership,CnMem_1_01_AtrCat_1_01_Description,CnGf_1_01_Fnds_1_01_Description,CnGf_1_01_Apls_1_01_Ap_Description,CnGf_1_01_Pks_1_01_Package_ID,CnGf_1_01_Pks_1_01_Description,CnGf_1_01_Pks_1_01_Description,Membership_desc
20124206,26,,Female,8/14/2014,,,Bachelor of Applied Science,Bachelors,UAUS-University South,,,Sierra Vista,Cochise,AZ,United States,1,,,,,,,,,,,,,
200830644,37,White or Caucasian,Male,5/17/2014,5/23/2014,6,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Not Specified,Bundled_offer
200942065,27,White or Caucasian,Male,5/17/2014,5/25/2014,8,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),APLUS/CALS Norton School Survey gift,Bundled_offer
200897382,26,White or Caucasian,Male,5/17/2014,5/25/2014,8,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Alpine,San Diego,CA,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),2007 Fall Alumnus Magazine,Bundled_offer
200930898,25,White or Caucasian,Female,5/17/2014,5/26/2014,9,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Not Specified,Bundled_offer
200940203,37,White or Caucasian,Female,5/17/2014,5/26/2014,9,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"SeaCats, Seattle WA",Bundled_offer
200828402,27,,Male,5/17/2014,5/27/2014,10,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
200932758,43,Hispanic/Latino,Male,5/17/2014,5/27/2014,10,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),SP10 - Last Chance Bear Down Campaign,Bundled_offer
200916548,25,White or Caucasian,Female,5/17/2014,5/30/2014,13,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Fresno,Fresno,CA,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
200930820,24,African American or Black,Female,5/17/2014,5/30/2014,13,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Folsom,Sacramento,CA,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Not Specified,Bundled_offer
200939258,30,African American or Black,Female,5/17/2014,5/30/2014,13,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Los Angeles - SoCalCats,Bundled_offer
200897119,26,White or Caucasian,Male,5/17/2014,6/2/2014,16,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Scottsdale,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Not Specified,Bundled_offer
200941090,24,,Male,5/17/2014,6/2/2014,16,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),SP13 Last Chance new grad campaign,Bundled_offer
200945632,28,Hispanic/Latino,Female,5/17/2014,6/2/2014,16,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,National City,San Diego,CA,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"Online, not specified",Bundled_offer
201128867,31,Hispanic/Latino,Male,5/17/2014,6/3/2014,17,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),SP08 - Membership Invitation <2012>,Bundled_offer
200938441,24,White or Caucasian,Female,5/17/2014,6/3/2014,17,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"Online, not specified",Bundled_offer
200814190,27,White or Caucasian,Female,5/12/2012,6/8/2012,27,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,3,Active,3,,6/30/2017,Annual,,UAAA Memberships,,ALUM Mbr Pgrad_SP12,SP12 Parent Grad Gift Campaign form2089,GR09 (F09) May09 grads Diploma Campaign <2031>,Paid
200896281,26,White or Caucasian,Male,8/8/2013,12/16/2013,130,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,2,Active,2,,12/31/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Diploma_F13,F13 Diploma_May 2013 grads,Pre-RE Online Sign Ups,Paid
200836893,32,White or Caucasian,Female,5/1/2007,4/3/2009,703,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Scottsdale,Maricopa,AZ,United States,1,0,Dropped,6,11/15/2015,,Dropped,"EastValleyCats, Phoenix AZ",UAAA Memberships,,ALUM_Mbr_CH09,SP09 - CH09 Chapter Mail Campaign,Grad Fest form returns (all semesters),Bundled_offer
20085276,30,White or Caucasian,Female,5/1/2008,5/24/2010,753,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,0,Dropped,4,6/16/2014,,Dropped,,UAAA Memberships,,ALUM_Mbr_Puzzle_SP10,SP10 - Wordsearch_Non-member campaign,Grad Fest form returns (all semesters),Bundled_offer
200618231,33,White or Caucasian,Male,5/1/2006,9/28/2010,1611,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,10/17/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_Print Form,Print Mail Form,Grad Fest form returns (all semesters),Bundled_offer
200618594,40,White or Caucasian,Male,5/1/2006,2/21/2011,1757,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Marana,Pima,AZ,United States,1,0,Dropped,1,3/15/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_Unspecified,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200815960,39,Hispanic/Latino,Male,5/15/2010,12/31/2015,2056,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Corona,Riverside,CA,United States,1,0,Active,0,,12/31/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 15-16,ALUM Mbr Unspecified,"Online, not specified",SCI_College Circle/College of Science,Bundled_offer
200515074,39,White or Caucasian,Male,5/1/2005,,,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Las Vegas,Clark,NV,United States,1,,,,,,,,,,,,,
200836971,32,White or Caucasian,Male,5/1/2007,,,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,Architecture,Kensington,Contra Costa,CA,United States,1,,,,,,,,,,,,,
200896282,26,White or Caucasian,Male,5/11/2013,,,Bachelor of Architecture,Bachelors,ARCH-School of Architecture,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
20061035,31,,Female,5/1/2006,5/2/2006,1,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,5,6/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_Staff,Staff,Grad Fest form returns (all semesters),Bundled_offer
20085374,30,White or Caucasian,Female,5/1/2008,5/2/2008,1,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Sierra Vista,Cochise,AZ,United States,1,7,Active,7,,5/31/2017,Annual,,UAAA Memberships,,ALUM_Mbr_SP08_3007,SP08 - Parent Campaign (GradSpec) <3007>,Not Specified,Paid
200810712,30,White or Caucasian,Female,5/1/2008,5/2/2008,1,Bachelor of Arts,Bachelors,HUM-College of Humanities,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,6,6/16/2014,,Dropped,,UAAA Memberships,,ALUM_Mbr_SP08_3008,SP08 - Parent Campaign (Lifelong) <3008>,Grad Fest form returns (all semesters),Bundled_offer
200811506,30,White or Caucasian,Female,5/1/2008,5/2/2008,1,Bachelor of Arts,Bachelors,FA-College of Fine Arts,,,Sunny Isles Beach,Miami-Dade,FL,United States,1,0,Dropped,1,6/15/2009,,Dropped,,UAAA Memberships,,ALUM_Mbr_SP08_3007,SP08 - Parent Campaign (GradSpec) <3007>,Grad Fest form returns (all semesters),Bundled_offer
200834073,27,White or Caucasian,Male,12/18/2010,12/20/2010,2,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,0,7/1/2011,,Dropped,,,,,,SCI_College Circle/College of Science,Bundled_offer
200821061,27,White or Caucasian,Female,5/14/2011,5/16/2011,2,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Washington,District of Columbia,DC,United States,1,0,Dropped,1,6/15/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_Pgrad SP11,SP11 - Parent Grad Gift Campaign_2070,SCI_College Circle/College of Science,Bundled_offer
200825122,49,White or Caucasian,Female,5/14/2011,5/16/2011,2,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Cypress,Harris,TX,United States,1,0,Dropped,1,6/15/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_Pgrad SP11,SP11 - Parent Grad Gift Campaign_2070,,Paid
200896371,25,White or Caucasian,Female,5/12/2012,5/14/2012,2,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,San Francisco,San Francisco,CA,United States,1,0,Dropped,1,6/15/2013,,Dropped,,UAAA Memberships,,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
20078727,31,,Female,5/1/2007,5/4/2007,3,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,6/30/2008,,Dropped,,UAAA Memberships,,PreREOSU,Pre-RE Online Sign Ups,Grad Fest form returns (all semesters),Bundled_offer
201136559,23,White or Caucasian,Male,5/17/2014,5/21/2014,4,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
20123586,27,Hispanic/Latino,Female,5/17/2014,5/21/2014,4,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
20083353,32,White or Caucasian,Male,5/1/2008,5/6/2008,5,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,"Insurance Agents, Brokers, and Service",San Antonio,Bexar,TX,United States,2,0,Dropped,5,6/15/2013,,Dropped,,UAAA Memberships,,ALUM_Mbr_SP08_3008,SP08 - Parent Campaign (Lifelong) <3008>,Grad Fest form returns (all semesters),Bundled_offer
200943630,43,African American or Black,Male,5/15/2010,5/20/2010,5,Bachelor of Arts,Bachelors,SCI-College of Science,,,Laveen,Maricopa,AZ,United States,1,5,Active,5,,,Life,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,SCI_College Circle/College of Science,Bundled_offer
20097715,25,African American or Black,Female,5/17/2014,5/22/2014,5,Bachelor of Arts,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"Online, not specified",Bundled_offer
201012123,23,,Female,5/17/2014,5/22/2014,5,Bachelor of Arts,Bachelors,SCI-College of Science,,,Maricopa,Pinal,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"PhillyCats, Philadelphia PA",Bundled_offer
201130504,24,White or Caucasian,Female,5/17/2014,5/22/2014,5,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"SoCalCats, Los Angeles CA",Bundled_offer
201130594,24,Hispanic/Latino,Male,5/17/2014,5/22/2014,5,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"Online, not specified",Bundled_offer
201131480,24,White or Caucasian,Male,5/17/2014,5/22/2014,5,Bachelor of Arts,Bachelors,SCI-College of Science,,,Gilbert,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Cooler_F11 Letter with premium,Bundled_offer
201131604,24,White or Caucasian,Male,5/17/2014,5/22/2014,5,Bachelor of Arts,Bachelors,HUM-College of Humanities,,,Jackson Heights,Queens,NY,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"Online, not specified",Bundled_offer
201143403,24,White or Caucasian,Female,5/17/2014,5/22/2014,5,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
201146269,38,White or Caucasian,Female,5/17/2014,5/22/2014,5,Bachelor of Arts,Bachelors,HUM-College of Humanities,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
20123660,24,White or Caucasian,Male,5/17/2014,5/22/2014,5,Bachelor of Arts,Bachelors,SCI-College of Science,,,Elk Mound,Dunn,WI,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
20087944,30,White or Caucasian,Female,5/1/2008,5/7/2008,6,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Poway,San Diego,CA,United States,1,0,Dropped,1,6/15/2009,,Dropped,,UAAA Memberships,,ALUM_Mbr_SP08_3007,SP08 - Parent Campaign (GradSpec) <3007>,Grad Fest form returns (all semesters),Bundled_offer
20099355,25,White or Caucasian,Female,8/8/2013,8/14/2013,6,Bachelor of Arts,Bachelors,FA-College of Fine Arts - Art,,,Frankfort,Franklin,KY,United States,1,2,Active,2,,8/31/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Unspecified,"Online, not specified",Special Event (misc),Paid
201210134,40,2 or More Races,Female,12/21/2013,12/27/2013,6,Bachelor of Arts,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,,ALUM Mbr Science,SCI_College Circle/College of Science,"Online, not specified",Bundled_offer
201129649,24,White or Caucasian,Male,5/17/2014,5/23/2014,6,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Los Angeles,Los Angeles,CA,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),"Online, not specified",Bundled_offer
200916152,24,White or Caucasian,Female,5/17/2014,5/23/2014,6,Bachelor of Arts,Bachelors,HUM-College of Humanities,,,Greeley,Weld,CO,United States,2,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Online Printable Mail-in form,Bundled_offer
201129930,23,White or Caucasian,Female,5/17/2014,5/23/2014,6,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Chapel Hill,Orange,NC,United States,2,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Phoenix Young Alumni Club,Bundled_offer
201130899,23,White or Caucasian,Female,5/17/2014,5/23/2014,6,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Gilbert,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Not Specified,Bundled_offer
200936441,24,Hispanic/Latino,Female,5/17/2014,5/23/2014,6,Bachelor of Arts,Bachelors,HUM-College of Humanities,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),SP12 Last Chance new grad campaign,Bundled_offer
201133484,24,White or Caucasian,Female,5/17/2014,5/23/2014,6,Bachelor of Arts,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
201133662,24,Mexican or Mex Amer or Chicano,Female,5/17/2014,5/23/2014,6,Bachelor of Arts,Bachelors,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
201138920,26,,Female,5/17/2014,5/23/2014,6,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
201138945,23,White or Caucasian,Female,5/17/2014,5/23/2014,6,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
20079190,30,,Female,5/1/2007,5/9/2007,8,Bachelor of Arts,Bachelors,HUM-College of Humanities,,,Los Angeles,Los Angeles,CA,United States,1,8,Active,8,,,Life,,UAAA Memberships,,ALUM_Mbr_SP06_GM,SP06 - Graduation Mailing,Grad Fest form returns (all semesters),Bundled_offer
200710853,33,White or Caucasian,Male,5/16/2007,5/24/2007,8,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,2,0,Dropped,4,11/15/2011,,Dropped,,UAAA Memberships,,PreREOSU,Pre-RE Online Sign Ups,Not Specified,Paid
200930156,25,Hispanic/Latino,Male,5/17/2014,5/25/2014,8,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),SP10 - Wordsearch_Non-member campaign,Bundled_offer
200880584,24,White or Caucasian,Male,5/17/2014,5/25/2014,8,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),Not Specified,Bundled_offer
201130218,24,Hispanic/Latino,Female,5/17/2014,5/25/2014,8,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),SP10 and F10 College Campaign,Bundled_offer
